"id","vote_code","name","active","created_by","created_timestamp","updated_by","updated_timestamp","district_id"
"a8f73237-88c2-4bad-ae12-8d978250b668","555","WAKISO DISTRICT",True,"admin","2022-08-10 12:22:11.020737+03","admin","2022-08-10 12:22:11.020737+03","65cbe18e-7382-4eef-a958-8d28a48e1834"
"ab53ee6f-6217-49fc-8a69-7660c9a3ab1a","583","BUYENDE DISTRICT",True,"admin","2022-08-10 21:04:56.259805+03","admin","2022-08-10 21:04:56.259805+03","3b5f9c4f-f9d2-4324-8a2b-c3a36d60b957"
"ab5d78f6-034e-4a32-a9c5-bddc20358c96","789","KAMULI MUNICIPAL COUNCIL",True,"admin","2022-08-11 03:58:37.59215+03","admin","2022-08-11 03:58:37.59215+03","5423d908-5971-4995-a4db-c68832f5303f"
"acaf1e61-a1c8-49b6-bcbc-3114b5bb1af9","775","NTUNGAMO MUNICIPAL COUNCIL",True,"admin","2022-08-10 11:22:30.898294+03","admin","2022-08-10 11:22:30.898294+03","f44f8682-f9c6-4751-acb6-009b4865f82c"
"af11d8cc-e070-4e6e-bf97-c618c72bc384","509","HOIMA DISTRICT",True,"admin","2022-08-10 13:46:47.459428+03","admin","2022-08-10 13:46:47.459428+03","4a8cea62-b4a6-4dc1-90ca-41f12187e6b8"
"b1a2704f-1e7d-43d3-a7a8-6848dac45261","570","AMURU DISTRICT",True,"admin","2022-08-10 10:55:22.627175+03","admin","2022-08-10 10:55:22.627175+03","ba7bd2b5-65da-4a85-adfa-498beb79f860"
"b3a6f190-b590-49d0-bc7f-460fd6cf5718","623","NABILATUK DISTRICT",True,"admin","2022-08-11 04:14:50.06503+03","admin","2022-08-11 04:14:50.06503+03","78661671-5d40-44d3-8083-ce4f873b5bca"
"b42ddf5c-a48d-4bce-b3e5-e587c17b88c7","581","AMUDAT DISTRICT",True,"admin","2022-08-11 04:09:16.75987+03","admin","2022-08-11 04:09:16.75987+03","e57dcbcf-329d-4375-ac48-eb53b29fa298"
"b43f55da-dcf1-4bb4-a2a1-f2c119d748f3","529","KUMI DISTRICT",True,"admin","2022-08-11 05:05:04.923171+03","admin","2022-08-11 05:05:04.923171+03","ebb17676-2939-4441-88a7-984cc6da7f53"
"b4eb0779-3a81-430d-a2af-89667f93a541","780","MAKINDYE-SSABAGABO MUNICIPAL COUNCIL",True,"admin","2022-08-10 12:32:25.896628+03","admin","2022-08-10 12:32:25.896628+03","65cbe18e-7382-4eef-a958-8d28a48e1834"
"b549b0c3-94c4-4619-bc5a-c38660b8beae","584","KYEGEGWA DISTRICT",True,"admin","2022-08-11 05:14:41.671793+03","admin","2022-08-11 05:14:41.671793+03","baf4e704-b2e0-4f0d-b2d9-086d2624fbf5"
"b729ef33-5e27-49e8-a7a5-c882e785dbbb","786","MUBENDE MUNICIPAL COUNCIL",True,"admin","2022-08-10 12:15:02.673038+03","admin","2022-08-10 12:15:02.673038+03","eb870bab-99a1-4508-ab30-d26614341a1a"
"b7fadd6d-303d-46be-86bd-4dce32aef4d4","586","OTUKE DISTRICT",True,"admin","2022-08-11 04:34:03.818786+03","admin","2022-08-11 04:34:03.818786+03","4e805ff1-bb46-4c9a-8ca8-39452ec3d487"
"b869259e-559e-4ffb-9cf2-267c51d967dd","751","ARUA CITY",True,"admin","2022-08-11 05:17:26.674743+03","admin","2022-08-11 05:17:26.674743+03","85a26312-4768-4f14-bde5-83b123e67222"
"bb4ca221-b897-4a40-a7cd-36a7757c7411","504","BUGIRI DISTRICT",True,"admin","2022-08-10 21:03:45.296191+03","admin","2022-08-10 21:03:45.296191+03","fdfab9e6-9027-44dc-81be-19389b5c27e9"
"bd8d5924-4a39-4bc4-9449-1120df90f54b","562","KIRUHURA DISTRICT",True,"admin","2022-08-10 11:17:54.921353+03","admin","2022-08-10 11:17:54.921353+03","d8a7f286-9dd4-41f0-a801-c9384c8899bd"
"bdfaab03-903c-4078-b73c-34dd2e8ccc11","625","KASSANDA DISTRICT",True,"admin","2022-08-10 12:01:54.290121+03","admin","2022-08-10 12:01:54.290121+03","d94be1d8-c94d-479f-8480-a92586aa64f0"
"be437471-c48e-4c2f-9542-292b3a7ab095","505","BUNDIBUGYO DISTRICT",True,"admin","2022-08-11 05:08:20.858952+03","admin","2022-08-11 05:08:20.858952+03","c5a21ee8-2e6d-4c80-9ffa-99946ce3b7a0"
"c29e2001-4792-499d-8752-f52de0f297ab","595","NTOROKO DISTRICT",True,"admin","2022-08-11 05:15:55.175778+03","admin","2022-08-11 05:15:55.175778+03","516d0bd0-5591-48a1-a1c5-b75bc5e07d28"
"c3513e1a-e8b8-4ef3-ad96-5975c2880519","507","BUSIA DISTRICT",True,"admin","2022-08-10 13:32:40.773904+03","admin","2022-08-10 13:32:40.773904+03","6ae81215-17a9-412b-85e3-04c92a894ff4"
"c44516f9-78b8-4ccd-9ecc-1a738e951243","502","APAC DISTRICT",True,"admin","2022-08-11 04:31:11.481064+03","admin","2022-08-11 04:31:11.481064+03","dbe94afb-a9f0-41b4-b265-03afe42b48fe"
"c4d61509-341d-4d0f-b336-1191c7d76b00","567","BUKWO DISTRICT",True,"admin","2022-08-11 04:01:59.143045+03","admin","2022-08-11 04:01:59.143045+03","fe35fa5c-cc9d-44de-9bb3-390d8a817f89"
"c5385abb-8e24-46df-8d76-2179ee119db7","627","KAPELEBYONG DISTRICT",True,"admin","2022-08-11 05:04:04.71521+03","admin","2022-08-11 05:04:04.71521+03","177cd10c-b884-4fd9-8013-3a8e037a688d"
"c7af42e4-5234-4875-9b11-900b38033b2a","575","DOKOLO DISTRICT",True,"admin","2022-08-11 04:31:44.153863+03","admin","2022-08-11 04:31:44.153863+03","ae702854-3a21-414e-aedb-525f02380394"
"c7f867ee-e939-42b4-9c58-44c296fe299f","520","KAPCHORWA DISTRICT",True,"admin","2022-08-11 04:03:37.014066+03","admin","2022-08-11 04:03:37.014066+03","e401b162-7f15-4bc5-a766-3f6e2de7f948"
"ca8bcb70-63be-49ad-9201-56e561cf97f8","601","MITOOMA",True,"admin","2022-08-10 11:21:01.965317+03","admin","2022-08-10 11:21:01.965317+03","a2063dd7-ffdb-4f1a-ba91-e3a172745346"
"cacbc415-2114-427f-a523-e8ff24b682f3","778","RUKUNGIRI MUNICIPAL COUNCIL",True,"admin","2022-08-11 04:28:19.032163+03","admin","2022-08-11 04:28:19.032163+03","1249b8e8-8fb3-440c-ab30-32c504b6a270"
"ce8b3b62-7bf1-4c0e-b508-8b41213d7405","593","LUUKA DISTRICT",True,"admin","2022-08-11 03:59:07.692022+03","admin","2022-08-11 03:59:07.692022+03","913d129c-480f-4ca0-8b1c-8aa614a8cb47"
"d2865635-7b51-4f92-a39d-691f97928953","610","BUHWEJU DISTRICT",True,"admin","2022-08-10 11:10:50.940226+03","admin","2022-08-10 11:10:50.941258+03","94970787-dc75-4dc4-9dd3-37d57051cffd"
"d45b3d90-64dd-490e-9f15-e3c85f509fb1","550","RUKUNGIRI DISTRICT",True,"admin","2022-08-11 04:27:34.135341+03","admin","2022-08-11 04:27:34.135341+03","1249b8e8-8fb3-440c-ab30-32c504b6a270"
"d46b6466-530c-413c-aa2b-2704d40e016c","773","IGANGA MUNICIPAL COUNCIL",True,"admin","2022-08-10 21:05:30.8031+03","admin","2022-08-10 21:05:30.8031+03","3649330a-e939-4c43-b444-8aca2ec14949"
"d4d88596-3477-4024-8d62-61d5b630b717","615","OMORO DISTRICT",True,"admin","2022-08-10 11:07:07.288177+03","admin","2022-08-10 11:07:07.288177+03","5925c854-5a07-419a-9a4f-551a0600c691"
"d51fe3a5-b58a-4899-bbf0-9bcf35ec75fd","606","NWOYA DISTRICT",True,"admin","2022-08-10 11:06:24.597032+03","admin","2022-08-10 11:06:24.597032+03","d8a7d200-82d2-4293-a323-222e2c7a835d"
"d55451a3-5341-4b21-8d8f-50914beb2689","770","KASESE MUNICIPAL COUNCIL",True,"admin","2022-08-11 05:12:24.977691+03","admin","2022-08-11 05:13:15.187197+03","6dcce35e-37c4-477e-96e7-358f1b5a2a57"
"d68be5c5-e96d-435b-8496-3fe10a187744","779","NANSANA MUNICIPAL COUNCIL",True,"admin","2022-08-10 13:29:43.162006+03","admin","2022-08-10 13:29:43.162006+03","65cbe18e-7382-4eef-a958-8d28a48e1834"
"d6ad408e-dfb7-413d-8d34-b9a23b59d611","620","RUKIGA DISTRICT",True,"admin","2022-08-11 04:26:49.659702+03","admin","2022-08-11 04:26:49.659702+03","eafd6d99-ae5e-4637-9413-844620df2d1f"
"d6eaac74-f67b-4437-8aea-d750dd9fdb26","527","KITGUM DISTRICT",True,"admin","2022-08-10 10:57:14.613779+03","admin","2022-08-10 10:57:14.613779+03","288c88de-bad0-44bc-9e8a-554b4ac8afd9"
"d6f1b823-2e1e-422e-a145-c0ae473513be","576","BULIISA DISTRICT",True,"admin","2022-08-10 13:40:14.159717+03","admin","2022-08-10 13:40:14.159717+03","5d351a7d-a30b-45d6-99cf-9b9e2e36b132"
"d8cd014d-d625-4693-97a1-6c6d59a0f931","614","KAKUMIRO DISTRICT",True,"admin","2022-08-10 20:57:28.544861+03","admin","2022-08-10 20:57:28.544861+03","bef6ace4-ee9b-44b6-8dae-3a64902d2407"
"db43506e-7b54-489c-b219-270a2fbb3448","525","KIBOGA DISTRICT",True,"admin","2022-08-10 12:03:05.555805+03","admin","2022-08-10 12:03:05.555805+03","812c9b45-1db4-4b3b-a9d8-07c2358a1990"
"dc51d06e-d2f0-41ae-a3d6-9e75737f14bc","541","MUBENDE DISTRICT",True,"admin","2022-08-10 12:14:29.922831+03","admin","2022-08-10 12:14:29.922831+03","eb870bab-99a1-4508-ab30-d26614341a1a"
"dcc62517-b7a2-400d-8ccc-a8ce75a03cda","790","KAPCHORWA MUNICIPAL COUNCIL",True,"admin","2022-08-11 04:03:06.742264+03","admin","2022-08-11 04:03:06.742264+03","e401b162-7f15-4bc5-a766-3f6e2de7f948"
"dd437295-ec8e-418c-b26f-0af2c9e13377","634","KARENGA DISTRICT",True,"admin","2022-08-11 04:10:22.396236+03","admin","2022-08-11 04:10:22.396236+03","582d262f-805f-44f7-a158-83d4965d8af1"
"dd70346b-1658-4331-b32e-c127f217031b","633","MADI-OKOLLO DISTRICT",True,"admin","2022-08-11 05:19:10.468666+03","admin","2022-08-11 05:19:10.468666+03","4f8a3bd1-9de8-4b29-a008-d8731dbd2289"
"dd765fdf-4896-4ba6-aac4-ee697f963065","561","KALIRO",True,"admin","2022-08-11 03:56:17.938692+03","admin","2022-08-11 03:56:17.938692+03","ab1a7826-763e-4fd6-b60e-9c3e5e83d3d5"
"deb57a2f-0d3e-4f44-b637-3fce6d228233","629","OBONGI DISTRICT",True,"admin","2022-08-11 05:21:25.25302+03","admin","2022-08-11 05:21:25.25302+03","e1424aa3-8ad1-481a-ac56-14f54a184e9a"
"dec448f9-5639-4395-9d50-72f52e33702d","533","MASAKA DISTRICT",True,"admin","2022-08-10 12:10:02.039935+03","admin","2022-08-10 12:10:02.039935+03","93d6bcf1-578e-4ba3-bfb1-4f29e0fdb778"
"e0428c63-d1ec-4a46-933b-a1687e656e48","787","KUMI MUNICIPAL",True,"admin","2022-08-11 05:05:40.673816+03","admin","2022-08-11 05:05:40.673816+03","ebb17676-2939-4441-88a7-984cc6da7f53"
"e569e4aa-42a8-4b60-8682-b9fcee3d9dc5","518","KAMWENGE",True,"admin","2022-08-11 05:10:38.126578+03","admin","2022-08-11 05:10:38.126578+03","dd7c21fb-124c-41be-a0b2-9d8d9436dc8a"
"e650e893-958e-48c9-ad7d-a1c7bf90763f","795","BUGIRI MUNICIPAL COUNCIL",True,"admin","2022-08-10 21:03:15.575595+03","admin","2022-08-10 21:03:15.575595+03","fdfab9e6-9027-44dc-81be-19389b5c27e9"
"e935fb0c-0d39-47c3-a135-5a3b5d862b52","621","KYOTERA DISTRICT",True,"admin","2022-08-10 12:04:59.637305+03","admin","2022-08-10 12:04:59.637305+03","62e22694-fc7e-44c6-aa77-3f1aeae84cda"
"e9e2bdeb-2928-4e6a-9dc1-fc77da627166","585","LAMWO DISTRICT",True,"admin","2022-08-10 11:05:42.779462+03","admin","2022-08-10 11:05:42.779462+03","3f7a45ce-677e-4f44-b6c8-8f327fabeadf"
"ea26cb26-9638-43a7-880c-173490dd5c14","626","KWANIA DISTRICT",True,"admin","2022-08-11 04:32:32.618325+03","admin","2022-08-11 04:32:32.618325+03","a71b61bc-1ba5-4f55-b83a-8b1ab8960397"
"eb25acc3-b593-43e7-8bcf-8ec02a9d10b1","560","ISINGIRO DISTRICT",True,"admin","2022-08-10 11:14:48.39482+03","admin","2022-08-10 11:14:48.39482+03","ef912e32-c08d-43c5-89e2-35f7a064f97b"
"edada836-5b95-4a07-9e30-ca2f8bc5e624","571","BUDAKA DISTRICT",True,"admin","2022-08-10 13:30:35.859019+03","admin","2022-08-10 13:30:35.859019+03","fe8f486e-2a61-4e27-bad3-5440f9b8f822"
"f0910c63-bc51-4c28-99f4-dff6ea96fe1a","603","NGORA DISTRICT",True,"admin","2022-08-11 05:06:10.865879+03","admin","2022-08-11 05:06:10.865879+03","f148b9ff-1aa9-4892-82d3-0239e22ea258"
"f4ed7f2f-9edf-4033-85fd-4b81ba8abe3e","791","IBANDA MUNICIPAL COUNCIL",True,"admin","2022-08-10 11:14:17.921851+03","admin","2022-08-10 11:14:17.921851+03","e1b219f9-ad88-4ec1-9981-b37b9a009219"
"f5ce6828-7890-4455-8d4d-5660609d3916","536","MBALE DISTRICT",True,"admin","2022-08-11 04:05:28.24083+03","admin","2022-08-11 04:05:28.24083+03","194dfc35-2e19-42b0-b089-8c72599a0934"
"f664cc22-c735-43c8-b230-46f427012225","553","SOROTI DISTRICT",True,"admin","2022-08-11 05:07:12.909968+03","admin","2022-08-11 05:07:12.909968+03","a65411c9-092d-4c66-881a-8527e35b7e87"
"f66a5169-f21a-457c-bdf0-25a350e2ee95","558","IBANDA DISTRICT",True,"admin","2022-08-10 11:13:18.735943+03","admin","2022-08-10 11:13:18.735943+03","e1b219f9-ad88-4ec1-9981-b37b9a009219"
"f6fe38bf-23a0-45fc-8343-2fc0af5f9c3e","577","MARACHA DISTRICT",True,"admin","2022-08-11 05:19:31.804651+03","admin","2022-08-11 05:19:31.804651+03","1670025d-9e3d-444a-af57-e3bbcfece2d5"
"f77be8f6-4f0f-47fa-9e80-fa75857a94ee","617","NAMISINDWA DISTRICT",True,"admin","2022-08-11 04:06:41.45079+03","admin","2022-08-11 04:06:41.45079+03","3122bced-fce9-4982-a57f-2ca22e3b4bb4"
"fe96bbd8-84b2-488a-8588-f9738de66857","523","KAYUNGA DISTRICT",True,"admin","2022-08-10 12:02:25.929473+03","admin","2022-08-10 12:02:25.929473+03","27622188-030a-4de9-b2b8-976642fe274b"
